# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
경남,김해시,전기화물,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,369,37,0,19,313,380,136,41,16,187,359,122,40,14,183,10,0,0,5,130,"★★2026년도부터 차량 최초등록 이후 2년이내 김해시 외의 지역으로 매매시 회수요율에 따라 보조금(시비) 회수[최대 70%]되오니 유의하시기 바랍니다★★ ★★★★ 2차 공고마감 ★★★★ ---------------------------------------------------------------------------------------------------------- 1차 공고: 1/26 ~ 접수: 1/28 ~ ★2026년 김해시 전기자동차(화물)보급사업 공고 - 지원대수 : 300대 ※ 자세한 내용은 김해시 공고문 참조 ※ 반드시 공고문 숙지 후 신청바랍니다. 통화량이 많아 통화가 어려울 수 있습니다. ★ 주의사항 1. 출고기한이 만료된 기신청자는 지원신청서 재접수하여야 함 2. 전기차 보조금 지원대상자로 선정되었으나, 보조금 지급 청구기간 미도래로 보조금 미청구시 출고물량으로 확인 안됨 3. 잔여물량은 단순 참고용이며 실 잔여물량이 아님 4. 보급대수는 보급여건 및 예산범위 내에서 변동될 수 있음"
경남,밀양시,전기화물,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,56,6,0,11,39,46,11,3,2,30,45,11,3,1,30,11,0,0,10,9,"★★★화물 일반물량 마감. 택배물량 5대 남음★★★ ◀◀왼쪽의 잔여대수와 실잔여대수는 다릅니다. <2026년도 상반기 전기자동차(화물) 보급사업 2차> 1. 신청기간: 2026. 4. 16.(목) ~ 예산 소진 시까지 2. 사업량: 화물 22대(택배 5대 포함) - 26. 4. 16. 접수결과 화물 일반 마감, 택배 5대만 남음 ※ 보급대수는 예산편성 단가기준 수량이며, 신청 차종에 따라 보조금이 상이하므로 실제 물량은 공고 물량과 다를 수 있음. ★신청시 유의사항★ ** 업무처리가 지연됨에 따라 처리 독촉 및 접수 알림 전화는 자제 부탁드립니다** ① 지원신청 및 지급신청 시 반드시 공고문에 포함되어 있는 서식을 참고하시어 모든 서류 일괄 스캔하여 1개로 첨부 바랍니다. ② 전환지원금은 ""개인""만 가능합니다.(개인사업자, 법인 불가) ③ 잔량은 매일 오전 업데이트하여 해당 란에 안내할 예정이므로, 원활한 업무처리를 위해 전화문의는 삼가주시길 바랍니다. ④ 차종별로 보조금이 상이하므로 실 잔여대수는 표기된 바와 다를 수 있습니다. ★중요★ - 경유화물차를 보유한 전기화물차 구매자 중 폐차 미이행자는 성능보조금 70만원 차감 (국비 50만원+지방비 20만원) - 경유차 여러 대 보유시, 한 대에 대한 전환지원금을 받아도 경유차를 추가 보유하고 있다면 성능보조금 70만원 차감(시스템 입력시 금액이 다를 수 있음) ※ 올해부터 국비 차감액에 대해 지방비도 매칭 비율에 따라 동일하게 차감됨"
경남,거제시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,150,16,1,8,125,136,96,8,6,26,94,68,4,4,18,56,0,0,4,107,"* 신청기간(하반기) - 화물 : 2026. 6. 2.(화) 11:00 ~ 2026. 12. 4.(금)(예산소진 시 조기종료) - 승용 : 2026. 6. 4.(목) 11:00 ~ 2026. 12. 4.(금)(예산소진 시 조기종료) ※ 신청 개시 당일 공고대수의 1.5배 이상 접수 시 당일 접수 마감 예정. * 보급대수 : 승용 450대, 화물 45대 * 선정방법 - 승용, 화물 : (자격부여) 신청서 접수 순 / (대상자 선정) 출고·등록 순(지원가능확인 요청 순) 2026. 6. 8. 현재 선정가능대수 일반 8대, 택배 1대정도 남았습니다.(우선순위 마감) 신청 후 자격부여만 받고 지원가능확인 요청하지 않은 차량은 미포함 수치이니, 조속히 지원가능 확인요청 하셔서 보조금 대상자 선정 받으시길 바랍니다. 승용 전환지원금 상반기와 일부 달라진 차종 있습니다. 전환지원금은 무공해차 통합누리집 시스템상 금액을 기준으로 입력하여 주시기 바랍니다 2026. 6.2. 현재 ""스타리아"" 승용, 화물, 승합 입력 완료 2026. 6.2. 현재 ""스타리아""승합은 올해 지침상 ""개인""구매에 대해서만 지자체에 신청 가능하십니다. 법인 및 개인사업자는 환경공단 공모사업에 직접 신청하셔야 합니다. 개인사업자나 법인으로 신청시 반려됩니다. 다음 화물 추가 공고는 8월말 또는 9월초 정도 있을 예정입니다"
경남,양산시,전기화물,추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,167,9,0,9,149,211,145,11,14,41,176,122,10,11,33,0,0,0,0,116,"<2026년 양산시 전기자동차 민간보급사업 안내> ◀ 왼쪽 표의 잔여대수는 실 잔여대수와 다릅니다. * 26.6.8. 9시 40분 기준 잔여물량: (승용) 일반 (우선순위 포함) 마감, 택시 8대, (화물) 마감, (버스) 5대, (어린이) 2대 ▷ 대상자승인 기준 잔여 물량 (즉, 자격부여를 받았다 하더라도 대상자승인이 된 것이 아닙니다.) ※ 2차 공고 마감 이후, 연내 추가 공고(3차) 계획 중에 있습니다. 세부 일정(대략적인 지원 가능 물량 포함)은 추후 다시 안내드리겠습니다. 담당자 의견으로는 8~9월로 ""예상""되며, 변동상항에 대하여 본 란에 수시로 안내드리겠습니다. 다소 답답하시더라도 기다려주시기 바라며, 사업에 관심 가져주시는 분들께 감사드립니다. ※ 현재 친환경차(전기, 수소) 보급 업무 전반(민원 응대, 서류 검토, 보조금 지급 등)을 병행하여 처리하고 있으며, 신청서 검토 과정에서 구비서류 누락, 인적사항 오기재, 제작사 정보 미기재 등으로 보완 요청이 발생하는 사례가 다수 확인되어 검토가 지연되는 상황입니다. ※ 서류 보완 요청 건은 제작사(대리점)의 보완 완료 후 재검토가 진행되므로, 해당 건의 검토 순서는 지연됩니다. 따라서, 서류를 충분히 확인 후 제출하시기 바랍니다. ※ 빠른 검토를 위해 최선을 다하고 있으며, 대상자 선정 또한 순차적으로 진행되고 있으니 기다려 주시면 감사하겠습니다. (구매자의 경우, 본인 신청 건의 접수 진행상황은 담당 대리점에 확인 부탁드립니다!) *** 자주 하시는 질문 Q) 26년 2차 공고 접수번호는 몇 번부터 시작인가요? A) 승용 751번~, 화물 126번~ 입니다. Q) 개인사업자(법인)도 전환지원금 신청 가능한가요? A) 아니오, ""개인""만 신청 가능합니다. Q)개인사업자의 신청의 경우, 주민등록 주소지는 ""양산"", 사업자소재지는 양산 外 지역의 경우 신청 가능한가요? A) 예. 신청가능합니다. (반대의 경우는 불가합니다.) ★ 주의사항 ★ 1. 자격부여는 대상자 선정이 아니므로, 출고 전 반드시 지원 가능 여부를 확인하시기 바랍니다. 2. 자격부여 후 “대상자 선정” 없이 출고 시 보조금 지급 불가 3. 반드시 공고문 내 붙임 서식으로 접수하여 주시기 바랍니다. 4. 전산상 잔여대수와 실제 잔여대수는 차이가 있을 수 있습니다. 5. 지원신청 및 지급신청 시 첨부파일은 1개의 PDF 파일로 저장하여 제출하여 주시기 바랍니다. 6. 탄소중립포인트(에너지) 가입확인서 제출은 필수사항입니다. ※ 녹색생활실천/자동차 분야 가입확인서는 인정 불가"
경남,의령군,전기화물,본공고 1,*일반: 접수순 *우선: 접수순,30,0,0,0,30,20,11,0,0,9,19,10,0,0,9,11,0,0,0,21,
경남,함안군,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,49,5,0,10,34,49,5,15,1,28,41,5,11,1,24,8,0,0,9,10,
경남,창녕군,전기화물,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,62,0,0,0,62,73,45,5,0,23,63,38,4,0,21,0,0,0,0,41,"2차 공고 마감(승용,화물). 하반기 공고 7~8월 예정(확정아님) 홈페이지 공고문 꼭 확인!! **전환지원금 시스템 기준으로 적용(공고랑 오차 발생가능)"
경남,고성군,전기화물,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,90,8,0,7,75,52,15,2,1,34,46,10,1,1,34,44,0,0,6,41,"◀1차 공고 마감(2026. 4. 20.) ◀2차 공고 [2026년 고성군 전기자동차 보급사업 2차 공고 안내] 1. 신청기간 : 2026. 4. 21.(화) 10:00 ~ 예산(물량) 소진시 까지 2. 보급대수 : 총75대(승용 40대, 화물 35대) * 보급대수는 2026년 전기자동차 보조금 업무처리 지침 및 보급여건, 예산범위에 따라 변경될 수 있음 3. 보급기준 : 개인, 개인사업자, 법인 당 1대 4. 대상자 선정 : 출고등록순 5. 신청 방법 : 전기자동차 제작수입사(대리점 등)을 통한 신청 * 자세한 사항은 고성군 공고문을 확인하여 주시기 바랍니다. ★안내사항★ * 반드시 공고문 내 붙임 서식으로 접수해 주시기 바랍니다.(전년도 양식 안됨) * 차량별 보조금액 차이에 따라 공고대수와 실제 접수 가능 대수는 달라질 수 있으며, 무공해차 통합누리집에 표시되는 잔여대수는 실제 잔여대수와 상이할 수 있습니다. * 자격부여만 받고 대상자 선정 없이 출고 시 보조금 지급 불가합니다. * 지원신청 및 지급신청시 첨부파일 1개의 PDF 파일로 저장하여 제출하시기 바랍니다. * 전환지원금 관련하여 기존 차량 폐차, 판매는 지급신청 전까지 반드시 완료되어야 합니다.(미 완료시 전환지원금 지급 불가) * 경유화물차를 보유한 전기화물차 구매자 중 폐차 미이행자는 성능보조금 국비 50만원 차감 (국비 50만원+지방비 약 15만원 차감), 경유화물차를 미보유하여야 성능보조금 미차감됨."
경남,남해군,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,60,3,0,3,54,37,22,1,2,12,30,17,1,2,10,30,0,0,1,44,"*중요* - 경유화물차를 보유한 전기화물차 구매자 중 폐차 미이행자는성능보조금 65만원 정도차감 (국비 50만원+지방비 15만원) - 경유차 여러 대 보유시, 한 대에 대한 전환지원금을 받아도 경유차를 추가 보유하고 있다면 성능보조금 65만원 정도차감 <2026년 상반기 남해군 전기자동차 보급사업 안내> - 신청기간 : 2025. 2. 2.(월) ∼ 예산 소진 시까지 - 보급대수 : 83대(승용 50, 화물 30, 승합 3) * 보급대수는 2026년 전기자동차 보조금 업무처리 지침 및 보급여건, 예산범위에 따라 변경될 수 있음 * 자세한 사항은 남해군 공고문을 확인하여 주시기 바랍니다"
경남,하동군,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,70,7,0,7,56,54,11,4,0,39,50,10,4,0,36,20,0,0,7,20,"◀◀◀ 왼쪽의 잔여대수와 실 잔여대수는 다릅니다 < 2026년 하동군 전기자동차 보급사업 공고(1차) > 1. 신청기간 : 2026. 1. 29.(목) 09:00 ~ 예산(물량) 소진 시 2. 보급대수 : 승용 110대, 화물 70대 3. 대상자 선정 : 출고등록순 4. 신청 방법 : 전기자동차 제작수입사(대리점 등)을 통한 신청 5. 문의처 : 하동군 안전교통과(☎055-880-2394) ★안내사항★ ※ 국비단가 및 우선순위 마감에 따른 일반물량 전환 등 시스템상의 잔여대수와 실제 마감대수가 다를 수 있습니다 ※ 지급(지원) 신청서 등 모든 파일은 가급적 1개의 PDF파일로 업로드해주시길 바랍니다 ※ 자격부여만 받고 대상자 선정 전 차량 출고 시 보조금 지급 불가 **민원전화 폭주로 업무처리가 지연됨에 따라 단순 접수 알림 , 처리 독촉 전화는 자제해주세요**"
경남,산청군,전기화물,본공고 1,*일반: 출고등록순 *우선: 출고등록순,60,6,1,5,48,45,27,2,0,16,39,26,2,0,11,21,0,0,5,37,
경남,함양군,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,60,6,0,3,51,30,19,3,1,7,24,17,1,1,5,36,0,0,2,46,"*6.4. 10시부터 추가 접수 시작, 하반기 추경 10월예정 *접수 기간 중 공고대수의 1.5배 접수완료되면 마감 *경유화물차 여러대 보유시 폐차 후 한대만 가지고 있어도 차감(개인일 시 전환지원금은 지급 가능) , 경유화물차 성능보조금 차감 69만원(국비50, 지방비19) ◀ 왼쪽의 잔여대수와 실 잔여대수는 다릅니다 < 2026년 함양군 전기자동차 보급사업 추가 공고 > 1. 신청기간 : 2026. 6. 4.(목) 10:00 ~ 예산(물량) 소진 시 2. 보급대수 : 승용 20대, 화물 20대 3. 대상자 선정 : 출고등록순 4. 신청 방법 : 전기자동차 제작수입사(대리점 등)을 통한 신청 5. 문의처 : 함양군 환경정책과(☎055-960-6116) ★안내사항★ ※ 국비단가 및 우선순위 마감에 따른 일반물량 전환 등 시스템상의 잔여대수와 실제 마감대수가 다를 수 있습니다 ※ 지급(지원) 신청서 등 모든 파일은 가급적 1개의 PDF파일로 업로드해주시길 바랍니다 ※ 자격부여만 받고 대상자 선정 전 차량 출고 시 보조금 지급 불가 *차종별 보조금은 공고문 및 사이트 참고해주시기 바랍니다."
경남,거창군,전기화물,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,35,4,0,0,31,58,34,2,4,18,53,29,2,4,18,0,0,0,0,13,"★ 스타리아(승용, 화물, 승합) 보조금 반영 / 스타리아-""승합""은 ""개인""만 가능합니다. 2026년 거창군 전기자동차 보급사업(2차) ○ 신청기간 : 2026. 5. 19.(화) 10:00 ~ 예산소진시 까지 ○ 보급대수 : 80대(승용 50대, 화물 30대) ○ 보급기준 : 개인, 개인사업자, 법인 당 1대 ○ 선정기준 : 출고 · 등록순 ○ 지원금액 : 공고문 참조 * 반드시 공고문 숙지 후 신청바랍니다. * 담당자 1명이 전화 상담, 전기자동차 모든 신청서류 접수 및 검토, 보조금 지급 업무까지 처리하고 있습니다. 통화량이 많을수록 업무 처리가 계속 지연됩니다. ★주의사항★ 1. 자격부여는 대상자 선정된 것이 아니므로 출고 10일 전 지원가능 확인 요청바랍니다. * 자격부여만 받고 ""대상자 선정"" 없이 출고 시 보조금 지급 불가 2. 반드시 공고문 내 붙임 서식으로 접수해 주시기 바랍니다. 3. 전산 상 잔여대수와 실제 잔여대수는 다릅니다. 4. 지원신청 및 지급신청 시 첨부파일은 1개의 pdf 파일로 저장하여 제출하시기 바랍니다."
경남,합천군,전기화물,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,74,0,0,1,73,79,38,1,1,39,71,33,1,1,36,3,0,0,0,37,"★ 화물 2차 접수 신청 마감합니다. 예산소진마감 * 2026년 전기자동차 민간보급사업 2차 공고 안내 ○ 접수기간 : 5월 13일(수) 10:00 ~ 예산(물량)소진시까지 ※예산소진시 조기마감 ○ 보급물량 : 전기화물(일반) 30대 ※ 5월 12일 10:00 : 전기승용(일반) 40대 ※ 5월 13일 14:00 : 전기승합(개인) 2대, 어린이통학 2대 ○ 접수대상 : 합천군에 3개월 이상 주소지를 둔 개인 합천군에 1개월 이상 사업장 주소지를 둔 개인사업자, 법인, 공공기관 등 ○ 선정기준 : 출고·등록순 ※ 전기자동차 보조금 신청 전 공고문을 필히 숙지하여 주시기 바랍니다. ※ 접수 후 빠른 처리를 위해 처리 독촉 전화는 삼가 주시기 바랍니다. ※ 차종별 금액이 상이하므로 무공해차 통합누리집 상 출고잔여대수와 실 잔여대수는 다를 수 있습니다. ※ 신청서 및 첨부서류는 PDF파일 하나로 업로드하여 주시기 바랍니다. ※ 전환지원금은 개인으로 신청하시는 경우 지원가능합니다. ※ 전환지원금 관련하여 기존 차량 폐차, 판매는 지급신청 전까지 반드시 완료되어야 합니다.(증빙서류 필수 제출) ※ 자격부여는 대상자 선정이 아닙니다. 자격부여 단계에서 출고 불가하므로 지원가능확인 후 대상자 선정 시 출고하여 주시기 바랍니다. ※ 경유화물차를 보유한 전기화물차 구매자 중 폐차 미이행자는 성능보조금 '국비 50만원 + 지방비 최대 36만원(국비*지방비 비율)' 차감되며, 경유화물차를 미보유하여야 성능보조금이 차감되지 않습니다. ※ 합천군에 3개월 이상 거주한 군민, 합천군에 1개월 이상 사업장 주소지를 둔 개인사업자, 법인, 공공기관 등이 대상입니다. ※ 보조금 지급청구 시 통장 예금주명을 제조사명과 신청자명((ex)현대차_홍길동, 기아_홍길동)을 알아볼 수 있도록 작성하여 주시기 바랍니다."
